0.020	-0.015
0.020	-0.039
0.024	-0.015
0.024	-0.039
0.029	-0.015
0.029	-0.039
0.039	-0.015
0.039	-0.039
0.039	-0.015
0.039	-0.039
0.049	-0.010
0.044	-0.034
0.054	-0.015
0.049	-0.039
0.059	-0.010
0.059	-0.039
0.059	-0.005
0.063	-0.039
0.068	-0.005
0.068	-0.034
0.068	-0.010
0.078	-0.034
0.078	-0.010
0.078	-0.034
0.083	-0.010
0.078	-0.034
0.088	-0.005
0.088	-0.034
0.093	-0.005
0.098	-0.034
0.098	-0.010
0.098	-0.034
0.103	-0.010
0.103	-0.034
0.107	-0.005
0.107	-0.034
0.117	0.000
0.117	-0.039
0.122	0.000
0.122	-0.034
0.127	0.000
0.127	-0.029
0.132	-0.010
0.127	-0.034
0.137	-0.005
0.137	-0.034
0.142	0.000
0.142	-0.034
0.146	0.000
0.146	-0.034
0.156	0.000
0.151	-0.029
0.156	-0.005
0.156	-0.029
0.166	0.000
0.161	-0.029
0.166	0.000
0.166	-0.034
0.176	0.000
0.176	-0.029
0.176	0.000
0.181	-0.029
0.186	-0.005
0.181	-0.034
0.190	0.000
0.186	-0.029
0.195	0.000
0.195	-0.034
0.200	0.000
0.200	-0.029
0.205	0.000
0.205	-0.029
0.210	0.000
0.210	-0.029
0.215	0.000
0.215	-0.029
0.220	0.000
0.220	-0.034
0.225	0.000
0.225	-0.029
0.234	0.000
0.234	-0.029
0.239	0.000
0.234	-0.029
0.244	0.000
0.239	-0.029
0.244	0.000
0.249	-0.029
0.254	0.000
0.254	-0.029
0.254	0.000
0.254	-0.029
0.264	0.000
0.264	-0.024
0.273	0.000
0.273	-0.029
0.273	0.000
0.273	-0.029
0.278	0.000
0.278	-0.029
0.283	0.000
0.283	-0.029
0.288	0.000
0.288	-0.024
0.293	0.000
0.293	-0.029
0.303	0.000
0.298	-0.029
0.308	0.005
0.303	-0.029
0.313	0.000
0.313	-0.029
0.313	0.000
0.317	-0.024
0.322	0.000
0.322	-0.029
0.327	0.000
0.327	-0.029
0.332	0.005
0.332	-0.029
0.332	0.005
0.337	-0.024
0.342	0.000
0.342	-0.024
0.347	0.005
0.347	-0.020
0.352	0.000
0.352	-0.029
0.356	0.005
0.356	-0.029
0.361	0.005
0.361	-0.024
0.371	0.005
0.366	-0.020
0.376	0.000
0.371	-0.020
0.381	0.005
0.376	-0.024
0.381	0.005
0.391	-0.024
0.391	0.005
0.391	-0.029
0.391	0.005
0.391	-0.020
0.400	0.000
0.396	-0.020
0.405	0.005
0.400	-0.024
0.410	0.005
0.410	-0.024
0.415	0.005
0.415	-0.029
0.420	0.010
0.420	-0.020
0.425	0.005
0.430	-0.020
0.430	0.005
0.430	-0.020
0.435	0.005
0.435	-0.020
0.439	0.010
0.439	-0.024
0.444	0.010
0.449	-0.020
0.449	0.010
0.449	-0.020
0.459	0.005
0.454	-0.020
0.469	0.010
0.459	-0.020
0.469	0.010
0.469	-0.024
0.474	0.010
0.474	-0.020
0.479	0.010
0.479	-0.020
0.488	0.005
0.483	-0.020
0.488	0.010
0.488	-0.020
0.498	0.010
0.493	-0.020
0.498	0.010
0.498	-0.020
0.508	0.010
0.508	-0.020
0.508	0.010
0.508	-0.020
0.513	0.010
0.513	-0.020
0.518	0.010
0.518	-0.020
0.527	0.015
0.522	-0.020
0.532	0.010
0.532	-0.020
0.537	0.010
0.537	-0.015
0.542	0.010
0.547	-0.020
0.547	0.015
0.547	-0.020
0.552	0.015
0.552	-0.020
0.557	0.010
0.557	-0.020
0.562	0.010
0.562	-0.015
0.566	0.010
0.566	-0.020
0.571	0.015
0.571	-0.020
0.576	0.020
0.576	-0.020
0.586	0.015
0.586	-0.020
0.586	0.015
0.591	-0.015
0.596	0.010
0.591	-0.020
0.601	0.015
0.596	-0.020
0.605	0.020
0.605	-0.020
0.610	0.010
0.610	-0.020
0.615	0.015
0.615	-0.015
0.625	0.010
0.625	-0.015
0.625	0.015
0.625	-0.020
0.630	0.020
0.630	-0.020
0.635	0.015
0.635	-0.015
0.640	0.015
0.640	-0.015
0.645	0.010
0.645	-0.015
0.649	0.020
0.654	-0.015
0.654	0.020
0.654	-0.015
0.664	0.020
0.664	-0.015
0.664	0.020
0.664	-0.015
0.674	0.010
0.669	-0.015
0.679	0.020
0.674	-0.015
0.684	0.020
0.684	-0.020
0.688	0.020
0.688	-0.015
0.693	0.020
0.693	-0.010
0.703	0.015
0.698	-0.010
0.703	0.020
0.703	-0.015
0.708	0.020
0.708	-0.015
0.713	0.020
0.713	-0.015
0.718	0.020
0.723	-0.015
0.723	0.015
0.723	-0.010
0.728	0.020
0.728	-0.015
0.732	0.020
0.732	-0.015
0.742	0.020
0.742	-0.010
0.742	0.020
0.747	-0.010
0.747	0.020
0.747	-0.010
0.752	0.020
0.757	-0.010
0.762	0.024
0.762	-0.015
0.767	0.020
0.767	-0.010
0.772	0.020
0.772	-0.010
0.781	0.020
0.776	-0.010
0.781	0.024
0.781	-0.015
0.786	0.024
0.786	-0.010
0.791	0.024
0.791	-0.010
0.796	0.020
0.796	-0.010
0.806	0.020
0.801	-0.010
0.806	0.024
0.806	-0.010
0.815	0.024
0.811	-0.010
0.820	0.024
0.820	0.000
0.825	0.024
0.825	0.000
0.830	0.024
0.825	-0.010
0.835	0.029
0.835	-0.010
0.840	0.029
0.835	0.000
0.845	0.029
0.840	0.000
0.850	0.029
0.850	0.000
0.859	0.029
0.859	-0.005
0.859	0.034
0.859	0.000
0.859	0.029
0.864	0.000
0.869	0.029
0.869	0.000
0.874	0.029
0.874	0.000
0.879	0.034
0.884	0.000
0.884	0.034
0.889	0.000
0.889	0.034
0.898	0.000
0.898	0.034
0.898	0.000
0.898	0.034
0.898	0.000
0.908	0.039
0.908	0.000
0.913	0.039
0.913	0.000
0.918	0.034
0.918	0.000
0.923	0.039
0.918	0.000
0.928	0.044
0.928	0.000
0.938	0.044
0.938	0.000
0.938	0.039
0.938	0.005
0.942	0.039
0.942	0.005
0.947	0.039
0.947	0.005
0.957	0.049
0.952	0.005
0.957	0.049
0.957	0.005
0.962	0.044
0.962	0.010
0.967	0.044
0.967	0.010
0.977	0.049
0.977	0.005
0.981	0.054
0.977	0.010
0.981	0.054
0.981	0.015
0.991	0.049
0.986	0.015
0.996	0.054
0.996	0.010
0.996	0.059
1.001	0.010
1.006	0.059
1.006	0.015
1.011	0.059
1.016	0.020
1.016	0.059
1.016	0.020
1.021	0.063
1.021	0.020
1.025	0.068
1.025	0.020
1.030	0.068
1.030	0.020
1.035	0.063
1.035	0.020
1.040	0.068
1.040	0.024
1.045	0.078
1.050	0.020
1.055	0.078
1.055	0.024
1.060	0.078
1.055	0.029
1.064	0.078
1.060	0.029
1.069	0.078
1.069	0.029
1.074	0.083
1.074	0.029
1.079	0.088
1.079	0.034
1.084	0.083
1.079	0.039
1.094	0.088
1.089	0.039
1.094	0.093
1.094	0.039
1.099	0.098
1.099	0.039
1.104	0.098
1.104	0.044
1.108	0.098
1.108	0.044
1.113	0.103
1.113	0.044
1.123	0.107
1.123	0.049
1.123	0.112
1.123	0.054
1.133	0.112
1.133	0.059
1.138	0.112
1.138	0.059
1.143	0.122
1.143	0.059
1.147	0.127
1.147	0.063
1.152	0.127
1.152	0.068
1.157	0.127
1.157	0.068
1.162	0.137
1.162	0.068
1.172	0.142
1.172	0.068
1.172	0.146
1.172	0.078
1.177	0.146
1.177	0.083
1.182	0.151
1.182	0.083
1.191	0.156
1.191	0.083
1.191	0.161
1.191	0.088
1.196	0.166
1.196	0.098
1.201	0.166
1.201	0.103
1.211	0.176
1.211	0.103
1.216	0.181
1.211	0.107
1.221	0.186
1.221	0.117
1.226	0.186
1.226	0.117
1.231	0.195
1.231	0.122
1.231	0.205
1.235	0.127
1.240	0.215
1.240	0.132
1.250	0.215
1.250	0.142
1.250	0.220
1.250	0.156
1.255	0.225
1.255	0.156
1.260	0.234
1.260	0.156
1.265	0.239
1.265	0.166
1.270	0.244
1.270	0.176
1.274	0.254
1.274	0.176
1.279	0.259
1.279	0.181
1.289	0.269
1.289	0.186
1.294	0.273
1.289	0.200
1.299	0.278
1.294	0.205
1.299	0.293
1.299	0.210
1.309	0.298
1.304	0.215
1.309	0.303
1.309	0.229
1.318	0.313
1.318	0.239
1.328	0.317
1.318	0.239
1.328	0.332
1.328	0.244
1.333	0.337
1.333	0.259
1.338	0.342
1.338	0.273
1.343	0.352
1.338	0.278
1.348	0.361
1.348	0.283
1.353	0.371
1.353	0.293
1.357	0.381
1.357	0.303
1.367	0.391
1.367	0.313
1.367	0.400
