0.083	-0.020
0.088	0.020
0.088	-0.020
0.093	0.015
0.093	-0.020
0.098	0.010
0.098	-0.020
0.103	0.005
0.103	-0.024
0.107	0.010
0.107	-0.029
0.117	0.000
0.117	-0.024
0.122	0.005
0.122	-0.029
0.127	0.000
0.127	-0.029
0.132	0.000
0.127	-0.029
0.137	0.000
0.137	-0.029
0.142	0.000
0.142	-0.029
0.146	0.000
0.146	-0.029
0.146	0.000
0.151	-0.029
0.156	0.000
0.156	-0.034
0.161	0.000
0.161	-0.029
0.166	0.000
0.166	-0.029
0.171	0.000
0.171	-0.029
0.176	0.000
0.176	-0.029
0.186	0.000
0.186	-0.034
0.186	0.000
0.186	-0.029
0.195	0.000
0.195	-0.029
0.200	0.000
0.200	-0.029
0.205	0.000
0.200	-0.029
0.210	0.000
0.205	-0.034
0.215	0.000
0.215	-0.029
0.220	0.000
0.215	-0.034
0.225	0.000
0.225	-0.029
0.234	0.000
0.234	-0.029
0.234	0.000
0.234	-0.034
0.239	0.000
0.239	-0.029
0.244	0.000
0.244	-0.034
0.249	0.000
0.254	-0.029
0.254	0.000
0.254	-0.029
0.259	0.000
0.259	-0.034
0.264	0.000
0.264	-0.029
0.273	0.000
0.273	-0.034
0.273	0.000
0.273	-0.029
0.283	0.000
0.283	-0.034
0.283	0.000
0.288	-0.034
0.293	0.000
0.293	-0.029
0.298	0.000
0.298	-0.034
0.303	0.000
0.303	-0.029
0.313	0.000
0.303	-0.029
0.313	0.000
0.313	-0.029
0.317	0.000
0.313	-0.029
0.322	0.005
0.322	-0.029
0.327	0.000
0.327	-0.024
0.332	0.000
0.332	-0.029
0.332	0.005
0.337	-0.029
0.342	0.000
0.342	-0.029
0.352	0.000
0.352	-0.029
0.352	0.005
0.352	-0.024
0.356	0.000
0.356	-0.029
0.361	0.005
0.361	-0.024
0.366	0.000
0.366	-0.029
0.371	0.005
0.376	-0.029
0.376	0.000
0.376	-0.029
0.381	0.000
0.381	-0.029
0.391	0.000
0.391	-0.024
0.396	0.000
0.391	-0.029
0.396	0.005
0.396	-0.029
0.400	0.000
0.400	-0.024
0.410	0.005
0.410	-0.029
0.415	0.005
0.415	-0.029
0.420	0.005
0.420	-0.024
0.425	0.005
0.430	-0.024
0.430	0.000
0.430	-0.024
0.435	0.005
0.435	-0.029
0.439	0.005
0.439	-0.024
0.449	0.005
0.444	-0.029
0.449	0.005
0.449	-0.024
0.454	0.005
0.454	-0.024
0.459	0.010
0.459	-0.024
0.469	0.000
0.469	-0.024
0.469	0.005
0.469	-0.029
0.479	0.005
0.479	-0.020
0.483	0.005
0.483	-0.024
0.488	0.010
0.488	-0.024
0.493	0.005
0.493	-0.024
0.498	0.010
0.498	-0.029
0.508	0.005
0.508	-0.020
0.508	0.005
0.508	-0.024
0.513	0.010
0.513	-0.020
0.518	0.010
0.518	-0.024
0.527	0.010
0.522	-0.020
0.527	0.005
0.527	-0.024
0.537	0.010
0.532	-0.024
0.537	0.010
0.537	-0.020
0.547	0.005
0.547	-0.024
0.552	0.010
0.552	-0.020
0.557	0.005
0.557	-0.020
0.562	0.010
0.562	-0.024
0.566	0.010
0.566	-0.020
0.571	0.010
0.571	-0.024
0.576	0.010
0.576	-0.020
0.586	0.010
0.586	-0.024
0.586	0.015
0.586	-0.020
0.591	0.010
0.591	-0.020
0.596	0.010
0.596	-0.020
0.601	0.010
0.601	-0.020
0.605	0.010
0.605	-0.020
0.615	0.015
0.610	-0.020
0.625	0.010
0.625	-0.020
0.625	0.015
0.625	-0.020
0.625	0.010
0.625	-0.020
0.630	0.015
0.630	-0.024
0.635	0.015
0.635	-0.020
0.645	0.015
0.645	-0.020
0.649	0.015
0.645	-0.020
0.654	0.010
0.649	-0.020
0.659	0.015
0.654	-0.020
0.664	0.015
0.664	-0.020
0.669	0.020
0.669	-0.020
0.674	0.015
0.669	-0.020
0.679	0.015
0.679	-0.020
0.684	0.020
0.684	-0.020
0.688	0.010
0.688	-0.020
0.693	0.020
0.693	-0.020
0.698	0.015
0.703	-0.020
0.703	0.020
0.703	-0.020
0.708	0.020
0.708	-0.015
0.718	0.015
0.713	-0.020
0.718	0.020
0.723	-0.020
0.723	0.015
0.728	-0.020
0.732	0.020
0.728	-0.020
0.732	0.020
0.732	-0.015
0.742	0.020
0.742	-0.020
0.742	0.020
0.742	-0.015
0.752	0.015
0.747	-0.020
0.757	0.020
0.757	-0.015
0.762	0.020
0.762	-0.015
0.762	0.020
0.767	-0.020
0.772	0.020
0.772	-0.015
0.781	0.020
0.776	-0.020
0.781	0.020
0.781	-0.020
0.786	0.020
0.786	-0.015
0.791	0.020
0.791	-0.020
0.796	0.020
0.796	-0.015
0.806	0.020
0.801	-0.020
0.811	0.020
0.806	-0.015
0.815	0.020
0.811	-0.015
0.820	0.024
0.820	-0.015
0.825	0.020
0.820	-0.015
0.825	0.024
0.830	-0.015
0.835	0.024
0.830	-0.010
0.840	0.020
0.840	-0.020
0.845	0.024
0.840	-0.015
0.850	0.020
0.845	-0.015
0.850	0.024
0.850	-0.015
0.859	0.024
0.859	-0.015
0.864	0.024
0.864	-0.015
0.869	0.024
0.869	-0.010
0.874	0.024
0.874	-0.015
0.879	0.029
0.879	-0.010
0.884	0.020
0.884	-0.010
0.889	0.029
0.889	-0.015
0.898	0.024
0.898	-0.010
0.903	0.024
0.898	-0.015
0.903	0.029
0.908	-0.010
0.908	0.020
0.908	-0.010
0.918	0.029
0.913	-0.015
0.923	0.024
0.918	-0.010
0.928	0.029
0.928	-0.015
0.938	0.029
0.938	-0.010
0.938	0.024
0.938	-0.015
0.942	0.029
0.938	-0.015
0.947	0.024
0.947	-0.010
0.952	0.029
0.952	-0.015
0.957	0.024
0.957	-0.010
0.962	0.029
0.962	-0.015
0.962	0.029
0.967	-0.010
0.977	0.029
0.972	-0.010
0.977	0.034
0.977	-0.010
0.981	0.029
0.981	-0.010
0.986	0.034
0.986	-0.015
0.991	0.029
0.991	0.000
0.996	0.029
0.996	-0.010
1.001	0.034
1.001	-0.010
1.006	0.029
1.006	-0.010
1.016	0.034
1.016	-0.015
1.016	0.034
1.016	-0.010
1.021	0.029
1.021	-0.010
1.025	0.034
1.030	-0.010
1.035	0.029
1.035	-0.010
1.040	0.034
1.040	-0.010
1.045	0.034
1.045	0.000
1.055	0.034
1.055	-0.010
1.055	0.034
1.055	0.000
1.060	0.029
1.060	0.000
1.064	0.034
1.064	-0.010
1.069	0.034
1.069	0.000
1.074	0.034
1.074	-0.010
1.079	0.034
1.079	0.000
1.084	0.034
1.084	-0.010
1.094	0.039
1.094	0.000
1.094	0.034
1.094	0.000
1.099	0.039
1.099	-0.010
1.104	0.034
1.108	0.000
1.113	0.034
1.108	0.000
1.113	0.039
1.113	0.000
1.123	0.034
1.123	0.000
1.128	0.039
1.128	0.000
1.133	0.039
1.133	0.000
1.138	0.039
1.133	-0.010
1.143	0.039
1.143	0.000
1.147	0.034
1.143	0.000
1.152	0.039
1.152	0.000
1.152	0.039
1.157	0.000
1.162	0.039
1.162	0.000
1.172	0.039
1.172	0.000
1.172	0.034
1.172	0.000
1.177	0.044
1.177	0.000
1.182	0.039
1.182	0.000
1.187	0.039
1.187	0.000
1.191	0.044
1.191	0.000
1.196	0.039
1.196	0.000
1.201	0.044
1.201	0.000
1.211	0.039
1.211	0.000
1.211	0.044
1.211	0.000
1.216	0.044
1.216	0.000
1.226	0.039
1.221	0.000
1.231	0.049
1.231	0.000
1.235	0.044
1.235	0.000
1.240	0.044
1.240	0.000
1.250	0.044
1.250	0.000
1.250	0.044
1.250	0.000
1.250	0.049
1.255	0.000
1.260	0.044
1.260	0.000
1.265	0.049
1.265	0.000
1.270	0.049
1.270	0.000
1.274	0.044
1.274	0.000
1.279	0.049
1.279	0.000
1.289	0.049
1.289	0.000
1.289	0.044
1.289	0.000
1.294	0.049
1.294	0.000
1.299	0.044
1.299	0.000
1.309	0.054
1.304	0.000
1.309	0.049
1.309	0.000
1.318	0.049
1.318	0.000
1.318	0.049
1.328	0.000
1.328	0.049
1.328	0.000
1.328	0.054
1.328	0.000
1.333	0.049
1.333	0.005
1.338	0.049
1.343	0.000
1.348	0.049
1.348	0.005
1.353	0.049
1.348	0.000
1.357	0.054
1.357	0.000
1.357	0.049
1.357	0.005
1.367	0.054
1.367	0.000
1.372	0.054
1.372	0.005
1.377	0.049
1.377	0.000
1.382	0.059
1.382	0.005
1.387	0.049
1.387	0.005
1.392	0.054
1.392	0.000
1.397	0.054
1.397	0.010
1.406	0.054
1.406	0.005
1.411	0.059
1.411	0.005
1.416	0.049
1.411	0.005
1.421	0.059
1.416	0.005
1.426	0.054
1.426	0.010
1.426	0.054
1.426	0.010
1.436	0.059
1.431	0.005
1.440	0.054
1.440	0.005
1.445	0.059
1.445	0.005
1.450	0.059
1.445	0.010
1.455	0.054
1.455	0.005
1.460	0.059
1.460	0.005
1.465	0.054
1.465	0.005
1.470	0.059
1.470	0.005
1.475	0.059
1.475	0.010
1.484	0.059
1.484	0.005
1.484	0.059
1.484	0.010
1.489	0.059
1.489	0.005
1.494	0.063
1.494	0.005
1.499	0.059
1.499	0.010
1.509	0.059
1.504	0.005
